,label,density,lat,lon,clusters,spread,neighborhood
0,0,0.13559999999999997,42.315813899999874,-71.1038069,15,0.9039999999999998,Jamaica Plain/Roxbury
1,1,5.409099999999997,42.30008489999989,-71.1135202,121,4.470330578512394,Jamaica Plain/Roxbury
2,2,15.981400000000011,42.337923899999865,-71.081394,592,2.699560810810813,Jamaica Plain/Roxbury
